UserName;AlarmDetail;SystemDate;Company;ActivityDescription;Severity
keskinme;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user174;8.08.2026 09:08;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
admin51;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user230;29.11.2025 10:43;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Alert Description: KT Yakut Kritik Objeler | Alert ID: 545016 | DB User Name: \ user221;29.12.2026 19:39;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Alert Description: KT Yakut Kritik Objeler | Alert ID: 566264 | DB User Name: \ user56;7.04.2025 15:36;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user470;27.03.2025 19:19;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin84;Alert Description: Trigger Activities - All Database | Alert ID: 596831 | DB User Name: \ user429;29.03.2025 22:19;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser6;Alert Description: Authorized User Changed | Alert ID: 543452 | DB User Name: \ user141;30.10.2026 12:12;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;ATLAS Kritik Objeler;26.08.2026 21:03;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user246;23.09.2026 12:40;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser1;ATLAS Kritik Objeler;30.12.2025 17:36;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;SRVDNZ Kritik Objeler;29.08.2025 22:04;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;DENIZ Kritik Objeler;7.10.2025 14:38;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;DENIZ Kritik Objeler;29.08.2026 13:41;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;SRVDNZ Kritik Objeler;17.03.2025 23:13;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 595130 | DB User Name: \ user301;4.09.2025 01:07;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Alert Description: Authorized User Changed | Alert ID: 579776 | DB User Name: \ user15;20.01.2026 03:06;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;Alert Description: Trigger Activities - All Database | Alert ID: 548286 | DB User Name: \ user318;5.03.2025 15:50;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;SRVDNZ Kritik Objeler;10.07.2026 05:26;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 521432 | DB User Name: \ user362;9.10.2025 10:20;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin43;Alert Description: Authorized User Changed | Alert ID: 529933 | DB User Name: \ user422;11.04.2026 12:46;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;ATLAS Kritik Objeler;30.09.2026 01:55;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
appuser;DENIZ Kritik Objeler;18.03.2026 17:30;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 502016 | DB User Name: \ user476;1.05.2026 08:58;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: KT Yakut Kritik Objeler | Alert ID: 588907 | DB User Name: \ user454;12.05.2025 20:19;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;Alert Description: KT Yakut Kritik Objeler | Alert ID: 544912 | DB User Name: \ user414;30.07.2025 06:05;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
dbuser97;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user374;28.10.2025 09:03;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 513486 | DB User Name: \ user180;18.11.2025 12:07;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;SRVDNZ Kritik Objeler;25.06.2025 23:15;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;DENIZ Kritik Objeler;13.04.2025 10:58;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
admin23;SRVDNZ Kritik Objeler;27.04.2026 00:17;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user496;7.07.2025 07:54;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;Alert Description: Trigger Activities - All Database | Alert ID: 568485 | DB User Name: \ user500;28.08.2026 07:01;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
audituser;ATLAS Kritik Objeler;9.03.2026 12:41;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;ATLAS Kritik Objeler;15.09.2025 01:36;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
appuser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 520605 | DB User Name: \ user215;4.01.2025 00:56;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
dbuser85;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user38;31.12.2025 15:19;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
keskinme;ATLAS Kritik Objeler;6.05.2026 15:45;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
scakici;DENIZ Kritik Objeler;28.11.2025 23:02;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin2;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user274;21.02.2026 16:25;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;Alert Description: Authorized User Changed | Alert ID: 589798 | DB User Name: \ user289;26.09.2026 15:59;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 581470 | DB User Name: \ user428;9.01.2026 19:21;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: Trigger Activities - All Database | Alert ID: 567871 | DB User Name: \ user87;12.02.2025 04:21;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;2.04.2025 06:00;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser70;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user267;26.05.2026 13:30;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user379;12.02.2025 21:03;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;DENIZ Kritik Objeler;14.03.2025 02:12;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 575693 | DB User Name: \ user32;28.06.2025 15:08;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user381;6.11.2026 19:21;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 514103 | DB User Name: \ user214;26.04.2026 00:08;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;ATLAS Kritik Objeler;7.08.2026 19:12;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user84;4.03.2025 00:00;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
admin35;DENIZ Kritik Objeler;16.10.2025 20:37;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser42;Alert Description: Trigger Activities - All Database | Alert ID: 544753 | DB User Name: \ user256;15.02.2025 06:10;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser18;Alert Description: Authorized User Changed | Alert ID: 593781 | DB User Name: \ user283;27.02.2026 06:01;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
audituser;Alert Description: Authorized User Changed | Alert ID: 545466 | DB User Name: \ user173;29.05.2026 01:08;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 530613 | DB User Name: \ user245;3.12.2026 23:49;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user208;28.12.2025 19:25;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser88;DENIZ Kritik Objeler;13.04.2025 02:49;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 526234 | DB User Name: \ user94;23.01.2026 14:05;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user438;26.01.2026 21:39;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;27.11.2025 02:19;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user83;21.12.2026 03:35;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;ATLAS Kritik Objeler;1.09.2026 05:57;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser10;DENIZ Kritik Objeler;24.01.2026 07:24;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;ATLAS Kritik Objeler;26.09.2026 02:20;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Alert Description: KT Yakut Kritik Objeler | Alert ID: 578732 | DB User Name: \ user194;12.02.2025 17:51;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;SRVDNZ Kritik Objeler;16.12.2025 08:03;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
appuser;Alert Description: Authorized User Changed | Alert ID: 532509 | DB User Name: \ user442;6.02.2026 04:20;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin34;DENIZ Kritik Objeler;4.06.2026 08:27;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;Alert Description: Authorized User Changed | Alert ID: 504038 | DB User Name: \ user133;26.03.2026 08:19;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user321;4.07.2026 14:28;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;ATLAS Kritik Objeler;11.10.2026 01:14;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin60;Alert Description: KT Yakut Kritik Objeler | Alert ID: 562231 | DB User Name: \ user150;5.01.2025 06:19;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
appuser;Alert Description: Authorized User Changed | Alert ID: 502873 | DB User Name: \ user25;24.05.2025 20:55;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;Alert Description: Authorized User Changed | Alert ID: 506544 | DB User Name: \ user40;27.05.2025 20:40;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;DENIZ Kritik Objeler;16.12.2026 03:32;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;Alert Description: Authorized User Changed | Alert ID: 553538 | DB User Name: \ user191;26.04.2026 22:10;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;Alert Description: Authorized User Changed | Alert ID: 535758 | DB User Name: \ user279;17.07.2025 13:27;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Alert Description: Authorized User Changed | Alert ID: 571613 | DB User Name: \ user123;17.03.2026 14:16;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser85;Alert Description: Trigger Activities - All Database | Alert ID: 575594 | DB User Name: \ user366;25.06.2026 21:13;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;DENIZ Kritik Objeler;19.10.2026 12:58;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: Authorized User Changed | Alert ID: 589048 | DB User Name: \ user255;28.02.2026 07:04;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;SRVDNZ Kritik Objeler;17.01.2026 22:47;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
admin23;DENIZ Kritik Objeler;13.09.2025 20:41;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser99;Alert Description: KT Yakut Kritik Objeler | Alert ID: 564350 | DB User Name: \ user97;10.06.2026 22:41;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user356;10.01.2026 18:51;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
scakici;Alert Description: KT Yakut Kritik Objeler | Alert ID: 550454 | DB User Name: \ user41;5.07.2025 03:12;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user114;14.03.2026 20:44;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;DENIZ Kritik Objeler;8.01.2026 19:56;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;Alert Description: Trigger Activities - All Database | Alert ID: 542770 | DB User Name: \ user239;10.11.2025 05:37;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
scakici;SRVDNZ Kritik Objeler;29.04.2025 12:46;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin58;ATLAS Kritik Objeler;16.12.2025 08:31;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Alert Description: Authorized User Changed | Alert ID: 528699 | DB User Name: \ user49;21.11.2025 14:05;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Alert Description: KT Yakut Kritik Objeler | Alert ID: 577855 | DB User Name: \ user310;2.09.2026 19:51;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser50;Alert Description: Authorized User Changed | Alert ID: 503753 | DB User Name: \ user493;17.05.2026 09:42;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser35;Alert Description: KT Yakut Kritik Objeler | Alert ID: 543208 | DB User Name: \ user55;27.10.2026 01:16;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;ATLAS Kritik Objeler;15.03.2025 10:30;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Alert Description: Trigger Activities - All Database | Alert ID: 522079 | DB User Name: \ user43;7.05.2026 00:24;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Alert Description: KT Yakut Kritik Objeler | Alert ID: 564200 | DB User Name: \ user29;27.02.2026 10:31;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user421;26.12.2025 21:39;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Alert Description: Authorized User Changed | Alert ID: 518497 | DB User Name: \ user261;16.01.2025 13:47;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
admin75;Alert Description: KT Yakut Kritik Objeler | Alert ID: 531311 | DB User Name: \ user489;5.05.2026 22:49;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;Alert Description: Authorized User Changed | Alert ID: 541938 | DB User Name: \ user167;23.07.2026 07:04;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
keskinme;SRVDNZ Kritik Objeler;11.04.2026 01:37;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Alert Description: Trigger Activities - All Database | Alert ID: 570794 | DB User Name: \ user303;27.09.2025 16:22;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
admin39;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user288;1.03.2025 23:11;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;ATLAS Kritik Objeler;27.08.2026 14:10;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
audituser;SRVDNZ Kritik Objeler;28.08.2026 23:43;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 500281 | DB User Name: \ user214;23.12.2025 15:19;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: Trigger Activities - All Database | Alert ID: 547663 | DB User Name: \ user238;24.11.2025 19:08;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;Alert Description: Authorized User Changed | Alert ID: 551548 | DB User Name: \ user479;13.06.2026 12:27;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Alert Description: KT Yakut Kritik Objeler | Alert ID: 573281 | DB User Name: \ user77;28.04.2026 20:57;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;ATLAS Kritik Objeler;14.12.2026 10:33;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;ATLAS Kritik Objeler;5.03.2026 12:42;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user457;28.03.2025 00:02;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 581354 | DB User Name: \ user40;3.09.2025 04:54;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin96;DENIZ Kritik Objeler;15.08.2025 16:46;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;SRVDNZ Kritik Objeler;15.01.2026 04:54;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
admin74;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user418;18.05.2026 16:41;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;ATLAS Kritik Objeler;27.04.2025 12:33;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 556908 | DB User Name: \ user250;28.10.2026 17:40;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
appuser;Alert Description: Trigger Activities - All Database | Alert ID: 550806 | DB User Name: \ user364;23.01.2025 21:48;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user113;7.01.2025 20:28;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;DENIZ Kritik Objeler;19.05.2026 19:17;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;ATLAS Kritik Objeler;23.03.2025 13:59;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
admin7;DENIZ Kritik Objeler;23.05.2025 19:30;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;DENIZ Kritik Objeler;14.03.2026 13:30;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;SRVDNZ Kritik Objeler;28.01.2026 13:52;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;Alert Description: Authorized User Changed | Alert ID: 516235 | DB User Name: \ user296;2.10.2026 17:47;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;SRVDNZ Kritik Objeler;24.07.2025 00:56;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;ATLAS Kritik Objeler;4.06.2026 12:56;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser18;Alert Description: Trigger Activities - All Database | Alert ID: 590706 | DB User Name: \ user247;17.04.2026 01:05;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
audituser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 587923 | DB User Name: \ user396;22.10.2026 19:09;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser48;Alert Description: KT Yakut Kritik Objeler | Alert ID: 595035 | DB User Name: \ user384;14.06.2026 21:17;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;SRVDNZ Kritik Objeler;13.02.2025 12:30;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser28;Alert Description: KT Yakut Kritik Objeler | Alert ID: 542045 | DB User Name: \ user171;5.11.2025 17:02;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: Authorized User Changed | Alert ID: 581711 | DB User Name: \ user2;9.11.2025 08:05;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;Alert Description: Trigger Activities - All Database | Alert ID: 588735 | DB User Name: \ user145;27.01.2026 03:55;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser46;SRVDNZ Kritik Objeler;26.06.2025 19:29;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser82;DENIZ Kritik Objeler;13.10.2025 21:13;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
scakici;ATLAS Kritik Objeler;2.10.2026 17:00;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin23;Alert Description: KT Yakut Kritik Objeler | Alert ID: 579839 | DB User Name: \ user264;10.09.2026 00:26;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Alert Description: KT Yakut Kritik Objeler | Alert ID: 559437 | DB User Name: \ user225;3.01.2025 04:39;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Alert Description: KT Yakut Kritik Objeler | Alert ID: 547147 | DB User Name: \ user34;18.01.2025 20:33;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;DENIZ Kritik Objeler;27.06.2025 17:01;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Alert Description: Authorized User Changed | Alert ID: 519910 | DB User Name: \ user201;24.04.2025 17:55;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
